# 401 point Hankel filter, J0 and J1
# ==================================
#
# Designed and tested for controlled-source electromagnetic data.
#
#
# > Key, K., 2009;
# > 1D inversion of multicomponent, multifrequency marine CSEM data:
# > Methodology and synthetic studies for resolving thin resistive layers;
# > Geophysics, 74(2), F9-F20;
# > DOI: 10.1190/1.3058434
#
#
# Copyright 2009 Kerry Key
#
# This work is licensed under a CC BY 4.0 license.
# <http://creativecommons.org/licenses/by/4.0/>.
#
# This file is part of libdlf.
#
#
# base                    j0                      j1
2.821912670540861e+01  -2.648837943057846e-01   2.715606356255319e-01
3.049308693336139e+01   1.177899549516786e-02  -3.742520323983440e-01
3.295028795300461e+01   1.809751035116563e-01   2.853293391721109e-01
3.560549571641010e+01  -2.458202901044509e-01  -1.417457299548064e-01
3.847466604903214e+01   2.258610969476037e-01   3.117732200130105e-02
4.157504053236070e+01  -1.773155121294782e-01   2.889458199693983e-02
4.492525011301342e+01   1.311747401438518e-01  -5.278084724642508e-02
4.854542706087923e+01  -9.665134793648206e-02   5.771601780075224e-02
5.245732594909905e+01   7.308596000248034e-02  -5.477531833561626e-02
5.668445438288377e+01  -5.738192263561636e-02   4.939546060797920e-02
6.125221426275198e+01   4.678168146095997e-02  -4.378947822887341e-02
6.618805443107456e+01  -3.939779158727641e-02   3.869238569366965e-02
7.152163561921920e+01   3.405264070131274e-02  -3.425716943762586e-02
7.728500868650357e+01  -3.003070542957877e-02   3.044093551672354e-02
8.351280722204120e+01   2.689468371509007e-02  -2.715226194815648e-02
9.024245566687466e+01  -2.437148059023670e-02   2.430080341386173e-02
9.751439420705401e+01   2.228571230862690e-02  -2.181052920166688e-02
1.053723217891024e+02  -2.052141594646854e-02   1.962073026812987e-02
1.138634587182101e+02   1.899976167605663e-02  -1.768361271316385e-02
1.230388304171765e+02  -1.766579040557837e-02   1.596144663779621e-02
1.329535740512827e+02   1.648030895118207e-02  -1.442412760579961e-02
1.436672698616796e+02  -1.541479785692305e-02   1.304729403368628e-02
1.552442991983601e+02   1.444812372540324e-02  -1.181093160074335e-02
1.677542314042285e+02  -1.356436078983561e-02   1.069835428430446e-02
1.812722418751512e+02   1.275131275416127e-02  -9.695462302234538e-03
1.958795638082189e+02  -1.199948916264833e-02   8.790199228345667e-03
2.116639763528940e+02   1.130138518277636e-02  -7.972150985921739e-03
2.287203320984661e+02  -1.065096922990164e-02   7.232245468946166e-03
2.471511270676237e+02   1.004331590462835e-02  -6.562523603657329e-03
2.670671166413821e+02  -9.474341780324707e-03   5.955961653845067e-03
2.885879811166153e+02   8.940614242462378e-03  -5.406331000039078e-03
3.118430448957007e+02  -8.439212039530420e-03   4.908085823543291e-03
3.369720536300714e+02   7.967622109909870e-03  -4.456271717308975e-03
3.641260139877280e+02  -7.523661440170574e-03   4.046450048794231e-03
3.934681010910957e+02   7.105415845769664e-03  -3.674634444757500e-03
4.251746390782468e+02  -6.711190184736050e-03   3.337237040467819e-03
4.594361606799342e+02   6.339466716099865e-03  -3.031022902436713e-03
4.964585521797127e+02  -5.988869875713372e-03   2.753071298464685e-03
5.364642906374987e+02   5.658136700741345e-03  -2.500742536477930e-03
5.796937808113659e+02  -5.346092874868108e-03   2.271649199484839e-03
6.264067998114887e+02   5.051634994011519e-03  -2.063630842184971e-03
6.768840581675209e+02  -4.773719694137324e-03   1.874731507609227e-03
7.314288866902692e+02   4.511359360882715e-03  -1.703179664969160e-03
7.903690592644506e+02  -4.263622706076311e-03   1.547370305159833e-03
8.540587625261516e+02   4.029637517014100e-03  -1.405848965175527e-03
9.228807242613036e+02  -3.808592909460376e-03   1.277297436350464e-03
9.972485133152526e+02   3.599739234584605e-03  -1.160520897100170e-03
1.077609024834175e+03  -3.402384890213290e-03   1.054436232968270e-03
1.164445165772805e+03   3.215890296536024e-03  -9.580613717996333e-04
1.258278756806354e+03  -3.039660023908146e-03   8.705055444165467e-04
1.359673668084992e+03   2.873134442084575e-03  -7.909604401097324e-04
1.469239207674401e+03  -2.715782351627641e-03   7.186922398324291e-04
1.587633783044448e+03   2.567095892455205e-03  -6.530344915884751e-04
1.715568857608799e+03  -2.426588488831973e-03   5.933817682686722e-04
1.853813226091298e+03   2.293795626711503e-03  -5.391840290971849e-04
2.003197634410938e+03  -2.168277194783892e-03   4.899415886335732e-04
2.164619771847478e+03   2.049619594802782e-03  -4.452005847911536e-04
2.339049665486888e+03  -1.937436245806754e-03   4.045488440443307e-04
2.527535509363266e+03   1.831366196380340e-03  -3.676120749678280e-04
2.731209963326043e+03  -1.731071555824182e-03   3.340503647933679e-04
2.951296959483918e+03   1.636234772852003e-03  -3.035549812866991e-04
3.189119057127294e+03  -1.546556467549061e-03   2.758454813737592e-04
3.446105390326745e+03   1.461754019926524e-03  -2.506671088369273e-04
3.723800255966753e+03  -1.381560792781408e-03   2.277884460323346e-04
4.023872393822313e+03   1.305725738551140e-03  -2.069992810457240e-04
4.348125014444879e+03  -1.234013089394381e-03   1.881086606885530e-04
4.698506635117757e+03   1.166201823788569e-03  -1.709431124465889e-04
5.077122788996905e+03  -1.102084687325930e-03   1.553450267830473e-04
5.486248677800499e+03   1.041466730622445e-03  -1.411711924592810e-04
5.928342844080489e+03  -9.841635538957642e-04   1.282914747613330e-04
6.406061945236226e+03   9.299996161562829e-04  -1.165876238497402e-04
6.922276718051178e+03  -8.788069763395656e-04   1.059521991589964e-04
7.480089229687659e+03   8.304246517808708e-04  -9.628759515338238e-05
8.082851518805124e+03  -7.846985037183290e-04   8.750515384295626e-05
8.734185738821492e+03   7.414813684955915e-04  -7.952435126636077e-05
9.438005924363450e+03  -7.006331617591514e-04   7.227204913633232e-05
1.019854151170577e+04   6.620208464608574e-04  -6.568180805443277e-05
1.102036275454031e+04  -6.255183200732592e-04   5.969326263717584e-05
1.190840818780434e+04   5.910063209799918e-04  -5.425155895475095e-05
1.286801430460541e+04  -5.583723812133077e-04   4.930685077009869e-05
1.390494762457918e+04   5.275107580030028e-04  -4.481384639404849e-05
1.502543934638713e+04  -4.983222495996592e-04   4.073139627769274e-05
1.623622279258970e+04   4.707138540343669e-04  -3.702211350786090e-05
1.754457387191111e+04  -4.445983047168279e-04   3.365202295484529e-05
1.895835480204384e+04   4.198935530394733e-04  -3.059023779502484e-05
2.048606135573400e+04  -3.965222590204658e-04   2.780866410092890e-05
2.213687391406209e+04   3.744113329795447e-04  -2.528173545505838e-05
2.392071263371084e+04  -3.534915670228068e-04   2.298617982129317e-05
2.584829705973495e+04   3.336973877578390e-04  -2.090081950209839e-05
2.793121054206043e+04  -3.149667279395557e-04   1.900640153317426e-05
3.018196984280969e+04   2.972409648555553e-04  -1.728545097076178e-05
3.261410035274024e+04  -2.804648423393001e-04   1.572213560023288e-05
3.524221736879158e+04   2.645863035783382e-04  -1.430213090870262e-05
3.808211392115859e+04  -2.495562056240159e-04   1.301247986370528e-05
4.115085567766677e+04   2.353279391742063e-04  -1.184145017024185e-05
4.446688349575319e+04  -2.218570165506096e-04   1.077839734116676e-05
4.805012423831561e+04   2.091007054227963e-04  -9.813642618247219e-06
5.192211051935027e+04  -1.970177752442844e-04   8.938371729153144e-06
5.610611009895962e+04   1.855683950070826e-04  -8.144555804633981e-06
6.062726570529947e+04  -1.747141837505830e-04   7.424890780058305e-06
6.551274612369082e+04   1.644183743725741e-04  -6.772748023670692e-06
7.079190946082873e+04  -1.546460137084759e-04   6.182129388552279e-06
7.649647956518646e+04   1.453641062486393e-04  -5.647624656180153e-06
8.266073666376984e+04  -1.365416355278548e-04   5.164374046764935e-06
8.932172336080558e+04   1.281494594613588e-04  -4.728037195336446e-06
9.651946723626507e+04  -1.201601331637577e-04   4.334761689817321e-06
1.042972213818742e+05   1.125477274134751e-04  -3.981136442356169e-06
1.127017243200503e+05  -1.052876878881750e-04   3.664118637205433e-06
1.217834808676890e+05   9.835675748306749e-05  -3.380939384592361e-06
1.315970656325818e+05  -9.173298412621861e-05   3.129009529723152e-06
1.422014509662509e+05   8.539584183369774e-05  -2.905847492954934e-06
1.536603613439579e+05  -7.932647157887555e-05   2.709034327844308e-06
1.660426563014429e+05   7.350799507002284e-05  -2.536183084429876e-06
1.794227442295626e+05  -6.792579804522193e-05   2.384905895111026e-06
1.938810295134221e+05   6.256766460994959e-05  -2.252772087223033e-06
2.095043957029773e+05  -5.742369885284320e-05   2.137259365710216e-06
2.263867276186048e+05   5.248607676312167e-05  -2.035698487395405e-06
2.446294755291000e+05  -4.774876610278635e-05   1.945208220753021e-06
2.643422647924012e+05   4.320737034558452e-05  -1.862627051737732e-06
2.856435546225249e+05  -3.885918466176108e-05   1.784472814922380e-06
3.086613499414067e+05   3.470344555454732e-05  -1.706983978589542e-06
3.335339705933576e+05  -3.074167696093530e-05   1.626297101583022e-06
3.604108825445382e+05   2.697802016509551e-05  -1.538789746921996e-06
3.894535960623372e+05  -2.341946443717172e-05   1.441575114294373e-06
4.208366362720539e+05   2.007591620962982e-05  -1.333077139855850e-06
4.547485919232073e+05  -1.696002345446848e-05   1.213536734497111e-06
4.913932486677662e+05   1.408663272782194e-05  -1.085223736705093e-06
5.309908136604783e+05  -1.147175200077509e-05   9.521451230126823e-07
5.737792388402272e+05   9.130950853154427e-06  -8.192296419664399e-07
6.200156508443463e+05  -7.077245367140833e-06   6.912547372495382e-07
6.699778961486300e+05   5.318671603956403e-06  -5.719422069867315e-07
7.239662107181761e+05  -3.855913768030704e-06   4.635461014353267e-07
7.823050242024113e+05   2.680452779662483e-06  -3.669835113430816e-07
8.453449095161883e+05  -1.773679649172923e-06   2.823229600705464e-07
9.134646895224825e+05   1.107284379526082e-06  -2.093541854410099e-07
9.870737134762700e+05  -6.450375038180866e-07   1.479865821668501e-07
1.066614316909347e+06   3.458519700889004e-07  -9.831343971854163e-08
1.152564479738165e+06  -1.677370250259620e-07   6.033173947686275e-08
