# 2001 point Hankel filter, J0 and J1
# ===================================
#
# Designed and tested for ground-penetrating radar (GPR).
#
# See the notebook `Filter-wer2001.ipynb` in the repo
# https://github.com/emsig/article-fdesign
#
#
# > Werthmüller, D., K. Key, and E. Slob, 2019;
# > A tool for designing digital filters for the Hankel and Fourier
# > transforms in potential, diffusive, and wavefield modeling;
# > Geophysics, 84(2), F47-F56;
# > DOI: 10.1190/geo2018-0069.1
#
#
# Copyright 2018 Dieter Werthmüller
#
# This work is licensed under a CC BY 4.0 license.
# <http://creativecommons.org/licenses/by/4.0/>.
#
# This file is part of libdlf.
#
#
# base                       j0                         j1
1.053823216548882211e-02   8.335204854968277194e-05   4.396531443771087750e-07
1.062230141525273390e-02   8.443064248290363329e-05   4.458395981347264118e-07
1.070704133146666188e-02   8.522231731081941633e-05   4.527871024839107063e-07
1.079245726440420175e-02   8.525842027993955571e-05   4.614248107605539967e-07
1.087855460702100846e-02   8.705273197470210240e-05   4.664726338719125710e-07
1.096533879529530339e-02   8.627215375688649876e-05   4.771616589666248921e-07
1.105281530857107897e-02   8.865287527047273569e-05   4.811477334559410793e-07
1.114098966990406149e-02   8.762314004712986942e-05   4.927146163157538039e-07
1.122986744641040965e-02   8.992805190899039506e-05   4.970670722992935430e-07
1.131945424961822502e-02   8.934020827217585429e-05   5.079996940507506121e-07
1.140975573582183461e-02   9.092078953340358444e-05   5.141914436971757399e-07
1.150077760643893054e-02   9.131422425292634159e-05   5.232419548418341367e-07
1.159252560837053213e-02   9.179820009968052256e-05   5.321910152078481000e-07
1.168500553436383448e-02   9.333783431794790363e-05   5.389098868620879086e-07
1.177822322337795415e-02   9.278861149694572394e-05   5.505685655660730404e-07
1.187218456095258043e-02   9.518622643673683981e-05   5.555455389206541215e-07
1.196689547957957567e-02   9.409146259517553511e-05   5.688599255626733648e-07
1.206236195907753848e-02   9.670759497572195052e-05   5.735534308751273879e-07
1.215859002696935594e-02   9.579596706593967049e-05   5.868342495889844416e-07
1.225558575886277063e-02   9.788701146852200722e-05   5.930323545374305728e-07
1.235335527883396796e-02   9.784164390761528420e-05   6.046117174496731094e-07
1.245190475981425120e-02   9.885700692931639292e-05   6.137220858689890061e-07
1.255124042397977140e-02   1.000380277430422724e-04   6.226448215404124603e-07
1.265136854314438848e-02   9.984891037413849767e-05   6.350945161336164578e-07
1.275229543915565832e-02   1.021375676152593752e-04   6.415619752778074836e-07
1.285402748429397522e-02   1.011027425355710976e-04   6.565612425239581730e-07
1.295657110167490640e-02   1.039340015027887497e-04   6.619287216311875296e-07
1.305993276565472865e-02   1.027707185646351012e-04   6.777198937883492792e-07
1.316411900223920205e-02   1.053472325140770359e-04   6.840193412332209912e-07
1.326913638949561366e-02   1.048530820838841442e-04   6.985404058161727778e-07
1.337499155796809461e-02   1.064599230118587898e-04   7.076934937669283246e-07
1.348169119109625391e-02   1.071932225631969999e-04   7.194106737793183945e-07
1.358924202563716738e-02   1.074894792935260379e-04   7.324355677652877289e-07
1.369765085209069012e-02   1.095360177142710116e-04   7.410135679329596337e-07
1.380692451512825769e-02   1.087047231728265620e-04   7.575512872517500112e-07
1.391706991402495881e-02   1.116279223715235542e-04   7.640748232740120459e-07
1.402809400309518867e-02   1.103191491111514305e-04   7.824510619394304305e-07
1.414000379213172127e-02   1.133196872552091395e-04   7.890770109075983727e-07
1.425280634684828428e-02   1.124030832569463821e-04   8.069092269355859690e-07
1.436650878932567259e-02   1.146302211218604649e-04   8.160550099560321813e-07
1.448111829846142513e-02   1.148507975177938428e-04   8.311909455865918694e-07
1.459664211042307168e-02   1.157445230720996943e-04   8.445624856429947820e-07
1.471308751910502081e-02   1.174176720928270072e-04   8.559858867007818921e-07
1.483046187658906487e-02   1.169444515019188707e-04   8.738344434460787914e-07
1.494877259360858496e-02   1.198147240681440129e-04   8.821632722820705114e-07
1.506802714001643714e-02   1.184981815794600212e-04   9.030919163772044021e-07
1.518823304525658904e-02   1.218241712738247443e-04   9.104373125685540661e-07
1.530939789883949999e-02   1.205516459229143220e-04   9.318728041328095247e-07
1.543152935082131930e-02   1.233899513760354678e-04   9.410747452386403652e-07
1.555463511228687666e-02   1.230658148575038482e-04   9.602544886073704942e-07
1.567872295583655484e-02   1.246457645340881342e-04   9.737675512176841064e-07
1.580380071607702386e-02   1.258266344262673508e-04   9.888695493967131138e-07
1.592987629011590259e-02   1.258673309473013488e-04   1.007734096482535102e-06
1.605695763806036513e-02   1.285260251320798574e-04   1.018694539072923475e-06
1.618505278351970930e-02   1.273657778008169424e-04   1.042022153930680982e-06
1.631416981411197564e-02   1.308835564581481284e-04   1.050683798629761421e-06
1.644431688197455291e-02   1.293633301260179542e-04   1.075902448609520811e-06
1.657550220427889479e-02   1.327609030659355040e-04   1.085388741932401949e-06
1.670773406374933753e-02   1.319008853043716759e-04   1.109196790310374162e-06
1.684102080918603930e-02   1.342225294083434204e-04   1.122718247876201881e-06
1.697537085599211404e-02   1.348158020186200981e-04   1.142401523016498698e-06
1.711079268670495646e-02   1.355163511525648927e-04   1.161948018661593674e-06
1.724729485153180322e-02   1.378011987872595795e-04   1.176542085739339238e-06
1.738488596888957891e-02   1.369796814871657349e-04   1.201991466611126068e-06
1.752357472594902668e-02   1.405255116802850434e-04   1.212800863315654360e-06
1.766336987918325566e-02   1.389060909404095552e-04   1.241837926243527109e-06
1.780428025492051050e-02   1.427659412136593042e-04   1.252056502863681823e-06
1.794631474990149647e-02   1.414256536076159015e-04   1.280988937234839984e-06
1.808948233184110715e-02   1.445022349203838117e-04   1.294518354868601515e-06
1.823379203999460005e-02   1.444473221352121628e-04   1.319713008617356161e-06
1.837925298572831365e-02   1.459315945019201547e-04   1.339612666258993293e-06
1.852587435309497807e-02   1.476887381249263195e-04   1.359002165248354452e-06
1.867366539941350823e-02   1.473962016305103257e-04   1.386183929990651619e-06
1.882263545585353970e-02   1.507843458297854070e-04   1.400228591703162082e-06
1.897279392802455472e-02   1.492498984456329478e-04   1.432949329590550925e-06
1.912415029656973006e-02   1.534306902309563205e-04   1.444622912734191009e-06
1.927671411776452765e-02   1.517159004626047287e-04   1.479035996992723112e-06
1.943049502412005913e-02   1.555113230481711898e-04   1.492776970433398831e-06
1.958550272499124528e-02   1.547926501044801005e-04   1.524385526177443215e-06
1.974174700718985334e-02   1.571501147456190646e-04   1.544377222824407371e-06
1.989923773560240555e-02   1.582473756885441893e-04   1.569850645051880558e-06
2.005798485381302815e-02   1.586691498059397156e-04   1.598293617124827290e-06
2.021799838473126165e-02   1.617028691834254879e-04   1.616924099590279680e-06
2.037928843122489148e-02   1.604652311251997786e-04   1.653010800624808236e-06
2.054186517675780574e-02   1.647855076408360803e-04   1.667187136283731925e-06
2.070573888603296706e-02   1.628522858088449665e-04   1.707246826964187310e-06
2.087091990564049135e-02   1.672766533381970491e-04   1.721686004261507887e-06
2.103741866471091695e-02   1.659321604039887125e-04   1.760517180497655764e-06
2.120524567557365708e-02   1.692062710060251627e-04   1.780488187256672759e-06
2.137441153442074318e-02   1.695468523544368066e-04   1.813408529007939234e-06
2.154492692197583839e-02   1.708490518979819686e-04   1.842612728219902832e-06
2.171680260416857314e-02   1.733341528108947474e-04   1.867430575906609600e-06
2.189004943281431040e-02   1.726215536184433244e-04   1.906387950107864128e-06
2.206467834629927821e-02   1.768676612280966763e-04   1.924479285359947166e-06
2.224070037027120819e-02   1.749187904263798472e-04   1.970117568840081964e-06
2.241812661833545578e-02   1.798273389741433760e-04   1.986106747993153271e-06
2.259696829275670282e-02   1.779542892644886615e-04   2.032801477415801700e-06
2.277723668516620434e-02   1.821325802464667301e-04   2.052885277950095815e-06
2.295894317727480496e-02   1.816682419175350862e-04   2.094618307896225072e-06
2.314209924159143020e-02   1.839827539854776918e-04   2.124133491546815844e-06
2.332671644214751039e-02   1.857430561202075888e-04   2.156955665303902144e-06
2.351280643522709463e-02   1.857859092234674550e-04   2.198140877047449217e-06
2.370038097010278635e-02   1.897235954535613899e-04   2.221945952762188298e-06
2.388945188977758052e-02   1.880009453396334668e-04   2.272831309239750599e-06
2.408003113173258145e-02   1.931969750312153785e-04   2.291666274571110551e-06
2.427213072868072974e-02   1.909542204792324070e-04   2.346621455509188472e-06
2.446576280932650366e-02   1.959611232466316533e-04   2.367309426626735211e-06
2.466093959913169195e-02   1.947037581836988840e-04   2.419133782738379576e-06
2.485767342108730418e-02   1.981135322858704694e-04   2.448665039270692115e-06
2.505597669649158032e-02   1.990073914896025231e-04   2.491461354400314109e-06
2.525586194573427659e-02   2.000217703266326023e-04   2.534144702570985508e-06
2.545734178908714423e-02   2.034111499233326134e-04   2.565846133650585696e-06
2.566042894750075742e-02   2.021839694971159281e-04   2.621376562068418988e-06
2.586513624340767981e-02   2.074261716290652375e-04   2.644864660547658890e-06
2.607147660153204261e-02   2.050321635083075182e-04   2.708162282720762296e-06
2.627946304970558630e-02   2.107255041338908686e-04   2.730423694349810545e-06
2.648910871969019018e-02   2.087560004427769643e-04   2.793426562626153664e-06
2.670042684800699728e-02   2.132817974914396188e-04   2.822966410605224343e-06
2.691343077677212786e-02   2.132186035706779654e-04   2.877768150160488688e-06
2.712813395453906457e-02   2.153882940336161722e-04   2.921229499054548547e-06
2.734454993714777876e-02   2.180015765903643504e-04   2.963359611035701167e-06
2.756269238858059453e-02   2.175509629763186428e-04   3.022687345391404635e-06
2.778257508182490135e-02   2.225652695595021417e-04   3.053194398386319079e-06
2.800421189974276054e-02   2.202913124720132796e-04   3.124545818290108236e-06
2.822761683594742985e-02   2.264633231453265950e-04   3.149948090566650079e-06
2.845280399568687196e-02   2.239366300704633786e-04   3.224913019783852902e-06
2.867978759673435463e-02   2.295264544734523316e-04   3.254896809992552918e-06
2.890858197028609369e-02   2.284818601050922070e-04   3.323677055358922513e-06
2.913920156186609531e-02   2.319401240317618630e-04   3.367341427552190483e-06
2.937166093223828739e-02   2.335811954657555456e-04   3.422710581523462567e-06
2.960597475832571490e-02   2.341813229274497001e-04   3.484807675204193033e-06
2.984215783413730547e-02   2.386770847569079184e-04   3.525273897650392994e-06
3.008022507170188958e-02   2.368356136260915538e-04   3.603990934624330695e-06
3.032019150200972873e-02   2.432190787603894357e-04   3.634809552295228507e-06
3.056207227596152362e-02   2.403645141130458817e-04   3.722106063091789554e-06
3.080588266532499966e-02   2.468869398566310327e-04   3.753584284655645960e-06
3.105163806369914958e-02   2.449154811214835910e-04   3.838113638349153192e-06
3.129935398748612957e-02   2.497278619649811516e-04   3.881726814035715675e-06
3.154904607687093743e-02   2.502525328465026681e-04   3.953310145024948268e-06
3.180073009680888657e-02   2.521495600729458807e-04   4.017083278912785311e-06
3.205442193802098688e-02   2.558395036869918560e-04   4.070997690220101885e-06
3.231013761799721162e-02   2.547675044233849878e-04   4.156003610409868937e-06
3.256789328200784817e-02   2.610473714889206083e-04   4.195308786039073406e-06
3.282770520412282844e-02   2.581634187671935036e-04   4.294796636519011838e-06
3.308958978823926117e-02   2.654059138651787054e-04   4.329614128497718699e-06
3.335356356911713810e-02   2.626496735286066382e-04   4.431299336578579786e-06
3.361964321342326284e-02   2.687993018733054996e-04   4.475140829935844695e-06
3.388784552078358964e-02   2.681348027828097422e-04   4.565922271177942761e-06
3.415818742484387494e-02   2.715246925631579567e-04   4.630383251138477263e-06
3.443068599433886379e-02   2.741477372537184454e-04   4.701706875623764246e-06
3.470535843416992089e-02   2.741858161181558889e-04   4.791600928095659643e-06
3.498222208649134218e-02   2.800162407075595808e-04   4.843306332756580375e-06
3.526129443180529149e-02   2.774593837855898705e-04   4.954270327155343070e-06
3.554259309006545936e-02   2.851325314086498386e-04   4.995238619919298894e-06
3.582613582178958977e-02   2.818245869241003758e-04   5.114955991928242515e-06
3.611194052918077768e-02   2.892014798852759376e-04   5.160082438860300848e-06
3.640002525725778704e-02   2.873636223273249332e-04   5.272858969057990920e-06
3.669040819499439637e-02   2.923703795991026608e-04   5.337354254335113549e-06
3.698310767646779962e-02   2.937160387542564412e-04   5.430384479917542352e-06
3.727814218201614543e-02   2.951840508741999112e-04   5.523573126686101841e-06
3.757553033940536774e-02   3.002104315865018074e-04   5.592431127178375784e-06
3.787529092500529354e-02   2.983779545964699111e-04   5.713564844817695722e-06
3.817744286497514600e-02   3.061261637004003924e-04   5.764610219466324408e-06
3.848200523645846360e-02   3.025877615428334546e-04   5.902550447468384190e-06
3.878899726878763665e-02   3.109835396512407681e-04   5.951057388276483076e-06
3.909843834469793611e-02   3.080898937475200000e-04   6.088211593857924542e-06
3.941034800155136103e-02   3.147459284425778198e-04   6.152709744772264674e-06
3.972474593257013104e-02   3.146787037675972433e-04   6.271881752985741282e-06
4.004165198808007364e-02   3.178492505386887931e-04   6.366787779266162740e-06
4.036108617676397586e-02   3.217343649486560458e-04   6.458316020606643884e-06
4.068306866692481677e-02   3.210414885561832933e-04   6.587774382611619074e-06
4.100761978775917943e-02   3.284603895079759857e-04   6.654041151137436216e-06
4.133476003064077975e-02   3.250910975437319977e-04   6.809586792029826083e-06
4.166451005041424405e-02   3.342003542459635011e-04   6.864871332692106276e-06
4.199689066669921866e-02   3.304778410812308402e-04   7.028126480843116285e-06
4.233192286520484626e-02   3.387082651162528547e-04   7.093556635796269914e-06
4.266962779905477537e-02   3.371901978847308069e-04   7.243182978129311691e-06
4.301002679012269625e-02   3.422616651536675592e-04   7.338540003666108905e-06
4.335314133037857648e-02   3.447145722332859634e-04   7.458866245206797288e-06
4.369899308324558251e-02   3.455667813487474805e-04   7.594406964428237769e-06
4.404760388496788831e-02   3.522270286385779871e-04   7.682293431079708880e-06
4.439899574598934334e-02   3.494875323969549147e-04   7.853954469383797834e-06
4.475319085234315264e-02   3.589167807392811991e-04   7.920955756289153405e-06
4.511021156705267293e-02   3.547022518405279034e-04   8.111134345287084570e-06
4.547008043154333878e-02   3.643149022331165277e-04   8.179761869770090673e-06
4.583282016706587136e-02   3.614243020981191992e-04   8.363718078843908880e-06
4.619845367613088782e-02   3.684954031608154838e-04   8.458952416011107991e-06
4.656700404395484882e-02   3.693013634362868640e-04   8.614568625136252529e-06
4.693849453991762871e-02   3.720632753318743840e-04   8.753800825663335083e-06
4.731294861903169446e-02   3.775399538482709081e-04   8.870904944979755591e-06
4.769038992342300443e-02   3.759276656108126360e-04   9.056340924539254864e-06
4.807084228382368929e-02   3.852123584658521732e-04   9.141730307882950537e-06
4.845432972107668879e-02   3.809450439972359684e-04   9.358544057945534722e-06
4.884087644765235797e-02   3.916278691251401530e-04   9.434361654056987385e-06
4.923050686917720270e-02   3.875722245580585446e-04   9.655734123128110292e-06
4.962324558597476509e-02   3.966202013598879995e-04   9.751428368960959645e-06
5.001911739461884637e-02   3.956695199976171997e-04   9.948851471015035240e-06
5.041814728949909480e-02   4.006321102303765798e-04   1.008960567395226204e-05
5.082036046439909749e-02   4.045383953429836327e-04   1.024455915322379932e-05
5.122578231408705940e-02   4.045566127007150137e-04   1.044071770197387739e-05
5.163443843591912497e-02   4.131862010864857985e-04   1.055300656095220446e-05
5.204635463145563384e-02   4.093913493242683482e-04   1.079491242454725861e-05
5.246155690809005401e-02   4.207184931388754847e-04   1.088401673566117585e-05
5.288007148069107793e-02   4.158396990979443980e-04   1.114473867069472550e-05
5.330192477325777778e-02   4.267043914800048524e-04   1.124316197286299941e-05
5.372714342058793058e-02   4.240178480267363468e-04   1.148850749040912968e-05
5.415575426995968694e-02   4.313662553751986114e-04   1.162933438077512702e-05
5.458778438282664569e-02   4.333894482307860453e-04   1.183150844422272124e-05
5.502326103652642464e-02   4.355113984344777646e-04   1.203490891701649746e-05
5.546221172600292182e-02   4.429617810827842970e-04   1.218444015368334302e-05
5.590466416554224632e-02   4.402253716666614035e-04   1.244860238774504764e-05
5.635064629052256163e-02   4.516728411536394933e-04   1.255951817175949267e-05
5.680018625917783448e-02   4.464431719870258389e-04   1.286002968638439035e-05
5.725331245437569050e-02   4.588190635799168976e-04   1.296570860392899798e-05
5.771005348540942520e-02   4.545674896152904904e-04   1.326419463842846423e-05
5.817043818980434378e-02   4.643519200957384771e-04   1.340499034093030781e-05
5.863449563513849216e-02   4.642895107025713777e-04   1.366406405520244502e-05
5.910225512087786959e-02   4.689192085772472579e-04   1.387125079713697433e-05
5.957374618022644869e-02   4.746912686939781041e-04   1.407004082084433877e-05
6.004899858199065632e-02   4.736263372024262413e-04   1.435244256327106190e-05
6.052804233245902971e-02   4.845975525316244801e-04   1.449634973206611177e-05
6.101090767729669406e-02   4.796052641462037434e-04   1.483532834499633138e-05
6.149762510345502947e-02   4.930433377300712065e-04   1.495562021019673934e-05
6.198822534109649923e-02   4.875589694226841321e-04   1.531103251948889507e-05
6.248273936553492419e-02   4.996713746682651973e-04   1.545377552137202427e-05
6.298119839919115448e-02   4.974644212062524730e-04   1.577916879669636309e-05
6.348363391356441621e-02   5.048968058763179468e-04   1.598735057402255827e-05
6.399007763121927761e-02   5.085590704995527093e-04   1.624875304920443607e-05
6.450056152778861629e-02   5.097648974074285404e-04   1.654450116854570241e-05
6.501511783399244182e-02   5.196257250300119522e-04   1.673531547623166384e-05
6.553377903767286516e-02   5.155497808426024028e-04   1.710953236130520399e-05
6.605657788584529122e-02   5.294705593357918599e-04   1.725515090980393347e-05
6.658354738676598716e-02   5.232480468319418909e-04   1.766931460147450647e-05
6.711472081201626250e-02   5.374072297597548955e-04   1.781888426490774771e-05
6.765013169860294162e-02   5.331681268046911931e-04   1.821907246637640158e-05
6.818981385107596160e-02   5.435513772360313399e-04   1.842695248795001950e-05
6.873380134366266492e-02   5.447842200781811365e-04   1.876512398086256444e-05
6.928212852241917574e-02   5.488003686347106514e-04   1.906898718527912730e-05
6.983483000739890145e-02   5.569224601731777259e-04   1.932324429910319550e-05
7.039194069483838134e-02   5.544966181498851452e-04   1.972760838499464765e-05
7.095349575936056585e-02   5.682151361211317886e-04   1.991304032387592908e-05
7.151953065619563732e-02   5.619005458272894509e-04   2.038535896464067147e-05
7.209008112341952490e-02   5.776481206898441282e-04   2.055038841343296259e-05
7.266518318421041900e-02   5.716798009414426852e-04   2.103213369641387896e-05
7.324487314912309088e-02   5.849830137471217877e-04   2.124091817682299084e-05
7.382918761838151711e-02   5.836213074510064819e-04   2.167007972212727366e-05
7.441816348418971161e-02   5.908791899056801489e-04   2.197729103981862161e-05
7.501183793306097358e-02   5.966896405516090070e-04   2.231378742051835391e-05
7.561024844816582879e-02   5.966569782138604876e-04   2.274164240429255688e-05
7.621343281169849770e-02   6.094196433376290875e-04   2.298538499652232072e-05
7.682142910726262597e-02   6.037864390068612818e-04   2.351252239993173140e-05
7.743427572227544464e-02   6.204956289715953888e-04   2.370622051413541750e-05
7.805201135039174787e-02   6.132994337840459937e-04   2.427377586171233607e-05
7.867467499394675823e-02   6.292889340449331782e-04   2.448832846909009260e-05
7.930230596641868468e-02   6.253596967476220819e-04   2.502183628742248383e-05
7.993494389491091756e-02   6.361349487117998799e-04   2.532917627624831238e-05
8.057262872265393006e-02   6.391695041466126728e-04   2.576832995035472539e-05
8.121540071152723306e-02   6.422293465467046559e-04   2.621206694898597271e-05
8.186330044460138344e-02   6.532617459449240266e-04   2.653661230259338143e-05
8.251636882870033718e-02   6.491735613191666711e-04   2.711240422198980097e-05
8.317464709698417502e-02   6.660721540702972936e-04   2.735326402886782069e-05
8.383817681155252000e-02   6.583420371100800030e-04   2.800762837238928633e-05
8.450699986606856340e-02   6.765694470237959297e-04   2.823771383275143772e-05
8.518115848840422666e-02   6.703208721651157014e-04   2.888697686104470594e-05
8.586069524330627867e-02   6.846902608829061581e-04   2.919413279052897152e-05
8.654565303508386653e-02   6.846466045589207376e-04   2.975704376139570129e-05
8.723607511031718220e-02   6.913966975602872482e-04   3.020908316694422265e-05
8.793200506058816701e-02   6.999604301940336214e-04   3.064057657601976882e-05
8.863348682523264355e-02   6.983214148857032778e-04   3.125626700381998709e-05
8.934056469411458257e-02   7.145293311991158646e-04   3.156856286293627950e-05
9.005328331042246337e-02   7.071307314427922267e-04   3.230688792126670984e-05
9.077168767348796352e-02   7.269355170267104583e-04   3.256842177228551062e-05
9.149582314162701957e-02   7.188538681075823302e-04   3.334173265626187667e-05
9.222573543500373061e-02   7.366606944203895561e-04   3.365290142541621981e-05
9.296147063851697978e-02   7.334478036772442474e-04   3.436011585015577233e-05
9.370307520471014839e-02   7.443253737134151397e-04   3.481429463158050157e-05
9.445059595670393660e-02   7.497810096257013146e-04   3.538180389949589338e-05
9.520408009115280401e-02   7.514755899696085777e-04   3.602670144020404716e-05
9.596357518122472507e-02   7.660564853217365598e-04   3.644066743412030426e-05
9.672912917960488355e-02   7.599891073709488061e-04   3.725593677997604102e-05
9.750079042152332010e-02   7.805176502099395956e-04   3.757213167268446649e-05
9.827860762780663006e-02   7.713288753671539242e-04   3.847351008160815252e-05
9.906262990795426659e-02   7.921608004447277303e-04   3.879917942399738033e-05
9.985290676323889392e-02   7.859400354636301338e-04   3.966919394888826999e-05
1.006494880898320121e-01   8.011660248963090470e-04   4.012256818756778238e-05
1.014524241819542150e-01   8.030383782186059074e-04   4.085692007573695612e-05
1.022617657350506082e-01   8.088633602915282174e-04   4.151956164181097369e-05
1.030775638489916518e-01   8.208885269332466886e-04   4.207114114100333509e-05
1.038998700312994683e-01   8.172333659549490701e-04   4.295225676351595100e-05
1.047287362003998662e-01   8.374756737481226822e-04   4.335453135061242697e-05
1.055642146889004124e-01   8.281292640268136896e-04   4.438271181953992598e-05
1.064063582468944835e-01   8.513121615006477181e-04   4.474151680610962334e-05
1.072552200452919213e-01   8.425257041875177603e-04   4.578909906283080576e-05
1.081108536791759722e-01   8.620568960579065186e-04   4.624413552548923434e-05
1.089733131711872610e-01   8.600980307665523957e-04   4.717630564210726913e-05
1.098426529749345626e-01   8.706910058374999059e-04   4.784619536840574780e-05
1.107189279784328989e-01   8.793126409773672526e-04   4.857625962337384901e-05
1.116021935075691973e-01   8.791648343707252761e-04   4.950867776280104966e-05
1.124925053295950939e-01   8.980088403137548303e-04   5.003717527599250693e-05
1.133899196566482415e-01   8.896424160068956569e-04   5.118490335828646638e-05
1.142944931493012767e-01   9.142531954380180535e-04   5.160541565037452959e-05
1.152062829201392496e-01   9.036357329245060972e-04   5.283986241594045995e-05
1.161253465373655869e-01   9.271296132164715854e-04   5.330694787774953124e-05
1.170517420284368226e-01   9.213744596475184840e-04   5.446603214638398745e-05
1.179855278837262655e-01   9.371433668927621388e-04   5.513599116254382418e-05
1.189267630602169890e-01   9.416731048544728366e-04   5.608894568018051523e-05
1.198755069852241867e-01   9.460635117965656565e-04   5.705599859468445632e-05
1.208318195601473244e-01   9.623655702457949938e-04   5.775955242071857177e-05
1.217957611642521143e-01   9.562499046501980130e-04   5.901337904814758453e-05
1.227673926584827574e-01   9.811502715191531589e-04   5.953564806196480128e-05
1.237467753893045364e-01   9.697204508998556261e-04   6.095915145472499940e-05
1.247339711925770783e-01   9.965174445264984426e-04   6.145929576376061903e-05
1.257290423974585236e-01   9.873266671767807947e-04   6.287014484753985924e-05
1.267320518303408083e-01   1.008386035356415283e-03   6.353926132904193214e-05
1.277430628188165884e-01   1.008373601479138973e-03   6.476099500658536790e-05
1.287621391956771943e-01   1.018183316981969731e-03   6.574601526174341090e-05
1.297893453029431987e-01   1.030852054574608358e-03   6.668140222404520228e-05
1.308247459959266668e-01   1.028317682938080816e-03   6.802218244593397794e-05
1.318684066473260474e-01   1.052209516022480518e-03   6.869881482269823134e-05
1.329203931513535941e-01   1.041238691058166957e-03   7.030515544836294772e-05
1.339807719278957865e-01   1.070365810781314471e-03   7.087270669036732542e-05
1.350496099267068928e-01   1.058450699728602593e-03   7.255336795469643748e-05
1.361269746316361162e-01   1.084570442327069482e-03   7.323047665108520785e-05
1.372129340648881590e-01   1.079876472911609842e-03   7.476566172433290114e-05
1.383075567913182313e-01   1.095749674195523006e-03   7.575498759914553655e-05
1.394109119227608384e-01   1.103838894529891781e-03   7.698533035410981302e-05
1.405230691223935680e-01   1.106187032755508821e-03   7.838963417787451885e-05
1.416440986091351828e-01   1.127688520700108419e-03   7.928617585319974509e-05
1.427740711620792691e-01   1.118645649360779917e-03   8.106000512447418191e-05
1.439130581249631613e-01   1.148844598618965372e-03   8.174513683286616149e-05
1.450611314106720617e-01   1.135269306268564277e-03   8.370431868498933749e-05
1.462183635057797138e-01   1.165841906824667150e-03   8.441186624548939032e-05
1.473848274751249909e-01   1.156698490080538709e-03   8.630068744773569656e-05
1.485605969664249293e-01   1.178959981870173097e-03   8.728756995694049621e-05
1.497457462149247853e-01   1.181764956579035462e-03   8.887979167061671741e-05
1.509403500480850924e-01   1.190167072108494527e-03   9.032241651970991073e-05
1.521444838903058816e-01   1.207907033054626562e-03   9.151679605271105012e-05
1.533582237676890392e-01   1.202380220118737545e-03   9.343380195196655585e-05
1.545816463128382723e-01   1.232161602597259915e-03   9.430447870705927339e-05
1.558148287696975443e-01   1.218319038990580989e-03   9.653932484476587860e-05
1.570578489984280346e-01   1.252350475365462653e-03   9.731739479496970930e-05
1.583107854803241232e-01   1.239402891718291780e-03   9.959187251950888905e-05
1.595737173227683992e-01   1.267987354747446413e-03   1.005812254527763258e-04
1.608467242642264705e-01   1.265137683113118968e-03   1.026025256692081588e-04
1.621298866792812154e-01   1.280529603493152889e-03   1.040602572330077654e-04
1.634232855837076392e-01   1.293255616325760058e-03   1.056410660069509634e-04
1.647270026395881160e-01   1.292852651208648788e-03   1.076693304067585143e-04
1.660411201604679310e-01   1.320576204435531826e-03   1.088124163718074354e-04
1.673657211165527625e-01   1.308135333206847514e-03   1.113069462096756020e-04
1.687008891399469357e-01   1.344264115912204710e-03   1.122171304167797246e-04
1.700467085299340042e-01   1.328587663850542893e-03   1.148973019320270636e-04
1.714032642582990207e-01   1.362987815961864664e-03   1.159111370896182577e-04
1.727706419746934952e-01   1.354529220820364314e-03   1.184245489503335031e-04
1.741489280120431249e-01   1.377507004933920714e-03   1.198812459946971054e-04
1.755382093919986564e-01   1.384201231755723821e-03   1.219446763565851152e-04
1.769385738304301847e-01   1.390433443010774062e-03   1.240475201911741122e-04
1.783501097429653626e-01   1.414412205704827829e-03   1.255686733175061080e-04
1.797729062505717401e-01   1.405236310612541359e-03   1.282933014580594426e-04
1.812070531851835975e-01   1.441783546160038502e-03   1.294220205699245024e-04
1.826526410953737412e-01   1.424870278767767723e-03   1.325123498647890711e-04
1.841097612520705695e-01   1.464110844950743291e-03   1.335956235247130872e-04
1.855785056543207412e-01   1.450567910485183820e-03   1.366548287197887795e-04
1.870589670350976119e-01   1.481293708865780157e-03   1.381078053398908281e-04
1.885512388671562456e-01   1.481288726052299972e-03   1.407531467692363575e-04
1.900554153689350545e-01   1.495444429597357541e-03   1.428937144344970245e-04
1.915715915105046241e-01   1.514068581202012223e-03   1.449157161669595208e-04
1.930998630195637222e-01   1.510106225442715269e-03   1.478282985122336712e-04
1.946403263874834644e-01   1.545157692139065373e-03   1.492891015371789333e-04
1.961930788753994404e-01   1.528869373954447244e-03   1.527755939719353708e-04
1.977582185203525800e-01   1.571512869605307420e-03   1.540020635138414644e-04
1.993358441414790072e-01   1.553924917535934097e-03   1.576457793249499636e-04
2.009260553462492438e-01   1.592051580432258823e-03   1.591133249974979139e-04
2.025289525367570953e-01   1.585137309234818008e-03   1.624370343972012095e-04
2.041446369160589136e-01   1.608152916216338321e-03   1.645847841030865588e-04
2.057732104945632079e-01   1.620026830293852223e-03   1.672439994903608619e-04
2.074147760964714649e-01   1.623179596675683022e-03   1.702928555853179819e-04
2.090694373662700667e-01   1.654698508086892023e-03   1.722271798342823155e-04
2.107372987752741955e-01   1.641184107675021635e-03   1.760757715128876040e-04
2.124184656282241401e-01   1.685372940764795361e-03   1.775533321422224432e-04
2.141130440699335613e-01   1.665296061011138119e-03   1.817997381430939150e-04
